Cartel Vertical,Anonymized Client ID,Anonymized Sub Org ID,Org Created,Anonymized User ID,Anonymized Event ID,Event Created,Has Location,Last Chat Response Date,Admin First Response Date,First Chat Response Date,Eventcategory (group),Number of Records,adminchats,Adminflag,Anonymous,averagelen,chatcount,Event Text,Eventcategory,eventid (Custom SQL Query),Testflag,userchats,chat_count,,,,
HigherEd,32-65-00-00-00-00-65-00-66-00-67-,00-65-00-00-00-00-65-00-66-00-67-,5/25/2016 14:40,2153233,1327947,10/8/2018 10:10,TRUE,10/8/2018 10:16,,10/8/2018 10:11,Suspicious Activity,1,0,0,1,49.55555556,9,In dining hall parking lot there were # suspicious men that was handing out these business cards to females [ACRONYM] and they followed us After they had given the card to us and told us to come to their vehicle. The men were black and they had a [NORP] accent and said they were from [GPE],Suspicious Activity,1328047,0,0,9,,,,
HigherEd,32-65-00-00-00-00-65-00-66-00-67-,00-65-00-00-00-00-65-00-66-00-67-,5/25/2016 14:40,2223807,1327951,10/8/2018 10:12,TRUE,10/8/2018 10:20,,10/8/2018 10:12,Suspicious Activity,1,0,0,1,42.33333333,9,Four [NORP] males- obviously [ORG] were in dining hall parking lot at [ORG]. They approached us with a business card about a T-shirt business and were staring awkwardly. We watched them and noticed they were only approaching females. If a girl was with a boy they did not approach them. They were in a [ACRONYM] Said they were from [GPE]. Called the number on business card and it was not legit. They followed me and my roommates again and told us to come to their car after they had already given us the card and were pointing at us. Also heard them say “we have another one�?when they seen another female,Suspicious Activity,1328051,0,0,9,,,,
HigherEd,104-77-110-97-100-101-114-118-111-97-101-,104-77-110-97-100-101-114-118-111-97-101-,5/27/2015 15:11,2792196,1327990,10/8/2018 10:33,TRUE,10/11/2018 11:43,,10/8/2018 10:35,Emergency Message,1,0,0,0,55.875,8,Has anyone turned in some missing keys ?,Emergency Message,1328090,0,0,8,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,566318,1327993,10/8/2018 10:35,TRUE,10/8/2018 11:50,,10/8/2018 10:36,Mental Health,1,0,0,0,52.21428571,14,Female shaved head in HoH #rd floor,Mental Health,1328093,0,0,14,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2082573,1328093,10/8/2018 11:44,TRUE,10/8/2018 11:50,,10/8/2018 11:46,Theft / Lost Item,1,0,0,0,24.83333333,6,Se me perdío el audifono derecho.,Theft / Lost Item,1328193,0,0,6,,,,
HigherEd,00-83-00-00-00-00-65-00-67-00-68-,32-83-00-97-118-00-65-00-67-97-68-,9/12/2013 20:32,2110159,1328178,10/8/2018 12:47,TRUE,10/8/2018 12:54,,10/8/2018 12:49,Theft / Lost Item,1,0,0,0,77.16666667,6,I think my toolbox was stolen from [FAC]. Is there any way to check camera footage to see if it was taken?,Theft / Lost Item,1328278,0,0,6,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,2690883,1328293,10/8/2018 14:01,TRUE,10/8/2018 14:05,,10/8/2018 14:02,Suspicious Activity,1,0,0,1,58.14285714,7,[NORP] (older) woman speaking loudly to herself. Headed [LOC] on [ORG] from [PERSON].,Suspicious Activity,1328393,0,0,7,,,,
HigherEd,97-77-118-32-83-85-114-114-117-32-114-,97-77-118-32-83-85-114-114-117-32-114-,6/3/2015 19:20,1040005,1328314,10/8/2018 14:19,FALSE,10/8/2018 14:25,,10/8/2018 14:20,Suspicious Activity,1,0,0,0,44.75,4,Hello. I live at #### Hamilton Ave. you all have record of the white [ORG] van that co [ACRONYM] he's to sit outside my house. He was there [DATE] around #:## but I was unable to call at that time. I wanted to give you all a time frame when he was there and that he was back. Thanks!,Suspicious Activity,1328414,0,0,4,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,566318,1328350,10/8/2018 14:43,TRUE,10/8/2018 14:53,,10/8/2018 14:47,Suspicious Activity,1,0,0,1,60.85714286,7,I believe someone already contacted [ORG] about this but staff has reported its been here since this morning and is concerned about its content. Please send someone to address and let [ACRONYM] ### staff know please. The box is on the west side of [ORG],Suspicious Activity,1328450,0,0,7,,,,
HigherEd,85-84-102-105-118-121-101-84-104-105-32-,85-84-102-105-118-121-101-84-104-105-32-,4/22/2018 18:21,2608210,1328415,10/8/2018 15:24,TRUE,10/8/2018 15:26,,10/8/2018 15:25,Suspicious Activity,1,0,0,0,8.25,4,Test Test Suspicious person,Suspicious Activity,1328515,1,0,4,,,,
HigherEd,101-85-105-115-105-32-105-111-110-115-118-,101-85-105-115-105-32-105-111-110-115-118-,4/3/2014 18:41,2960725,1328626,10/8/2018 17:38,TRUE,10/8/2018 17:41,,10/8/2018 17:38,Drugs/Alcohol,1,0,0,1,55.5,6,# boys smoking by the side of [PERSON] Mohave nearest Speedway.,Drugs/Alcohol,1328726,0,0,6,,,,
HigherEd,101-85-108-115-105-32-105-119-110-115-118-,101-85-108-115-105-32-105-119-110-115-118-,6/3/2014 14:11,2352386,1328838,10/8/2018 19:56,TRUE,10/8/2018 20:00,,10/8/2018 19:58,Suspicious Activity,1,0,0,1,67.25,4,There is smoky trash can by [PERSON]. Don't know what it is.,Suspicious Activity,1328938,0,0,4,,,,
HigherEd,115-74-00-72-111-00-104-00-111-72-110-,115-74-72-72-111-32-104-109-111-72-110-,2/25/2016 16:30,401335,1328902,10/8/2018 20:40,TRUE,10/8/2018 20:46,,10/8/2018 20:41,Suspicious Activity,1,0,0,1,44.57142857,7,"I am the monitor in the mattin center. I saw two people who I believe are students enter bamboo cafe. I'm not sure how they got in the door as when I went over to try and get them out, the door was locked",Suspicious Activity,1329002,0,0,7,,,,
HigherEd,71-85-00-101-101-111-67-00-78-101-32-,71-85-00-101-101-111-67-00-78-101-32-,3/4/2015 15:04,2787280,1328911,10/8/2018 20:45,TRUE,10/8/2018 20:53,,10/8/2018 20:51,Suspicious Activity,1,0,0,0,45.25,4,"I'm not sure if you are still looking for the man who was posing as a [NORP] student, but I found him in a live [ORG] video, posted by this guy. His name apparently is [PERSON]. Though he hasn't done anything that poses as a threat to our students, I still do not feel safe around campus if he continues to do this. I want actual action to be taken to make sure nothing like this happens again. I cannot believe I saw him before class and not know that he wasn't a student. I hope this information is helpful if you are looking for him. Have a good night!",Suspicious Activity,1329011,0,0,4,,,,
HigherEd,101-85-108-115-105-32-105-119-110-115-118-,101-85-108-115-105-32-105-119-110-115-118-,6/3/2014 14:11,640887,1328918,10/8/2018 20:48,TRUE,10/8/2018 20:59,,10/8/2018 20:50,Drugs/Alcohol,1,0,0,1,76.5,6,"There's been a guy smoking cigarettes outside of [FAC], the back entrance on the steps every single day, multiple times per day, and the smoke comes directly into our dorm every time he does this—making our into entire room smell like cigarettes. This is supposed to be a smoke-free campus.",Drugs/Alcohol,1329018,0,0,6,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-47-32-45-83-85-116-83-32-32-,9/28/2017 19:00,2664753,1329228,10/9/2018 0:00,TRUE,10/9/2018 0:12,,10/9/2018 0:02,Emergency Message,1,0,0,0,72.7,10,"Hi, I'm a student in [FAC], and there is someone on campus that's reportedly banned from campus? His name is [PERSON], and he's in room ### [FAC]. I've reported him to the [ACRONYM] on duty before and now he's back on campus. I wanted to report it quietly here. Thank you.",Emergency Message,1329328,0,0,10,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2974042,1329278,10/9/2018 0:42,TRUE,10/9/2018 6:37,,10/9/2018 0:43,Theft / Lost Item,1,0,0,0,77,5,"No tengo una foto pero es una carpeta que parece [PERSON], creo [PERSON] en [FAC], por favor tengo trabajos muy importantes [PERSON] si [GPE] de mandar mail. [PERSON]!!!",Theft / Lost Item,1329378,0,0,5,,,,
HigherEd,101-80-00-100-105-00-112-00-101-100-112-,101-80-114-100-105-105-112-105-101-100-112-,12/8/2014 23:59,761343,1329388,10/9/2018 2:21,TRUE,10/9/2018 2:52,,10/9/2018 2:23,Suspicious Activity,1,0,0,1,123.5,4,the boys in b sure in [ORG] are so loud that I can't sleep and I have an # am midterm,Suspicious Activity,1329488,0,0,4,,,,
HigherEd,101-67-00-32-67-101-119-00-111-32-108-,101-67-00-32-67-101-119-00-111-32-108-,5/17/2016 18:33,2975065,1329903,10/9/2018 9:43,TRUE,10/9/2018 10:05,,10/9/2018 9:44,Emergency Message,1,0,0,0,15.11111111,9,"I locked myself and my roommates keys in our room, what do I do?",Emergency Message,1330003,0,0,8,,,,
HigherEd,97-83-108-77-111-67-110-103-97-77-116-,97-83-108-77-111-67-110-103-97-77-116-,3/31/2016 19:50,709114,1330062,10/9/2018 11:09,TRUE,10/9/2018 11:30,,10/9/2018 11:11,Harassment / Abuse,1,0,0,1,52.25,12,Visitor parking lot; blue overalls attempted assault on girl walking on Pico towards ##th,Harassment / Abuse,1330162,0,0,12,,,,
HigherEd,85-84-102-105-118-121-101-84-104-105-32-,85-84-102-105-118-121-101-84-104-105-32-,4/22/2018 18:21,2608255,1330187,10/9/2018 12:13,TRUE,10/9/2018 12:14,,10/9/2018 12:13,Suspicious Activity,1,0,0,0,14.6,5,Test,Suspicious Activity,1330287,1,0,5,,,,
HigherEd,101-69-32-110-32-99-115-110-97-110-116-,101-69-32-110-32-99-115-110-97-110-116-,5/29/2015 17:31,252035,1330363,10/9/2018 13:50,TRUE,10/9/2018 14:27,,10/9/2018 13:54,Suspicious Activity,1,0,0,0,67.11111111,9,There is a guy who goes up to girls who are eating alone in Case and asks to sit with them. He asked me last semester and then followed me back to my dorm afterwards. [DATE] he asked me again and I said I'd rather he didn't sit with me and so he sat right behind me so his chair was touching mine. I got up to leave because I was uncomfortable and he got up too and followed me out of Case. I found someone to talk to until he was gone. He told me his name was [PERSON] last semester but I cannot be certain that is his real name.,Suspicious Activity,1330463,0,0,9,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,2854715,1330417,10/9/2018 14:14,TRUE,10/9/2018 14:35,,10/9/2018 14:16,Harassment / Abuse,1,0,0,0,61.6,5,"##/## noon when I was walking at [FAC] a man walked towards me and said:""You are being watched, watch your own behavior.""After that he just walked away.There are many people in the square at that time. He's [QUANTITY] hight,##-[DATE],white,short blonde hair,medium body size.I can't remember his face exactly because he was wearing sunglasses.",Harassment / Abuse,1330517,0,0,5,,,,
HigherEd,32-68-00-110-105-116-107-00-117-110-101-,32-68-00-110-105-116-107-00-117-110-101-,1/26/2015 23:41,2722818,1330793,10/9/2018 18:01,TRUE,10/9/2018 18:17,,10/9/2018 18:04,Harassment / Abuse,1,0,0,0,57,4,"i am a [ORG] student. Around #.## p.m. [DATE], I was waiting for a bus at the bus stop outside [FAC], [PERSON], [GPE]. Suddenly, a tall White male, holding scissors in his hand assaulted me, caught me by my shirt collar and tried to rob me. I somehow managed to push him and ran into [FAC].",Harassment / Abuse,1330893,0,0,4,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,11/12/2014 22:51,241439,1330822,10/9/2018 18:23,TRUE,10/9/2018 18:30,,10/9/2018 18:24,Emergency Message,1,0,0,0,30.71428571,7,My battery is dead and I need a jump.,Emergency Message,1330922,0,0,7,,,,
HigherEd,114-67-99-108-32-99-110-116-101-108-116-,114-67-99-108-32-99-110-116-101-108-116-,4/13/2015 21:37,2960603,1331111,10/9/2018 21:12,TRUE,10/9/2018 21:21,,10/9/2018 21:17,Suspicious Activity,1,0,0,1,106.8,5,"I talked to my [ACRONYM] about this and they said this would be the best way to report this. Earlier today on [DATE] around # pm I saw my roommate come in to our room go over to the window, light up a pipe with weed in it and take one or two hits. She then went on to spray the room with an airfreshner and walk out of the room. This is not the first time she has done this. I know of atleast one other time she has done this and [DATE] I told her I get migrains from smell of weed. Around same time (maybe day after I told her about my problem with the smell) the hallway right outside of our room smelled like an ashtray, but I do not know if it was her.",Suspicious Activity,1331211,0,0,5,,,,
HigherEd,68-79-118-109-105-85-100-114-108-109-32-,68-79-118-109-105-85-100-114-108-109-32-,8/11/2014 13:09,306778,1331186,10/9/2018 21:58,FALSE,10/9/2018 22:25,,10/9/2018 21:59,Drugs/Alcohol,1,0,0,1,76,4,they are smoking on the dock at [ORG],Drugs/Alcohol,1331286,0,0,4,,,,
HigherEd,32-89-00-110-105-116-108-00-97-110-101-,32-89-00-110-105-116-108-00-97-110-101-,1/15/2015 19:54,2797969,1331240,10/9/2018 22:30,TRUE,10/9/2018 22:47,,10/9/2018 22:32,Emergency Message,1,0,0,0,88.2,5,"I'm not exactly sure what it is, but standing on [FAC] in front of [ORG], I can see smoke and orange light on the other side of the cemetery that looks almost like a fire. Seems to be towards the Payne-Whitney area. Video and picture attached. (Not sure what it is, but I hope people are safe)",Emergency Message,1331340,0,0,5,,,,
HigherEd,86-70-105-108-108-99-120-97-111-108-32-,86-70-105-108-108-99-120-97-111-108-32-,5/22/2017 15:38,2801353,1331979,10/10/2018 8:28,TRUE,10/10/2018 12:41,,10/10/2018 8:31,Suspicious Activity,1,0,0,0,69.85714286,14,"A truck driving student spoke to me [DATE] afternoon stating that he has smelled the strong aroma of [GPE] smoke in the student parking lot a few times. This would be the [LOC] lot, the south end of it nearest [FAC]. He said he's noticed this in the mornings (they come in between #:## and #:##), and at lunch time ##:##-##:##. He has witnessed two students stepping out of a vehicle and spraying themselves with cologne (suspicious behavior he said) before heading back into the building. He was hoping we could beef up security presence or something in this area.",Suspicious Activity,1332079,0,0,14,,,,
HigherEd,32-77-00-00-00-00-83-00-85-00-67-,00-77-00-00-00-00-83-00-85-00-67-,5/2/2017 14:58,2704804,1332048,10/10/2018 9:12,TRUE,10/10/2018 9:44,,10/10/2018 9:14,Harassment / Abuse,1,0,0,0,29,4,"Hello, I'm just testing this system to see how these tips are processed. Please contact me by email to let me know if this tip went through. Thank you",Harassment / Abuse,1332148,1,0,4,,,,
HigherEd,99-83-105-115-101-101-114-121-121-115-97-,99-83-105-115-101-101-114-121-121-115-97-,9/5/2014 17:59,2714897,1332200,10/10/2018 10:44,TRUE,10/10/2018 10:58,,10/10/2018 10:45,Mental Health,1,0,0,0,72.875,8,Crackhead wandering in ComArt parking lot. Black garb,Mental Health,1332300,0,0,8,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,408897,1332712,10/10/2018 15:04,TRUE,10/10/2018 15:07,,10/10/2018 15:04,Emergency Message,1,0,0,0,66.75,4,"Hi. This is not emergency, but I'd like to report two breaking-in & steal cases. The latest one happened around [GPE] on this [DATE]: a man broke in over the fence and took my [NORP] package in the yard (see video clip #-#). The same man actually broke in with the same way [DATE] and took another package of my friend (see video clip #). Could you please find him and arrest him? Thanks!",Emergency Message,1332812,0,0,4,,,,
HigherEd,32-89-80-111-108-111-114-110-111-111-107-,32-89-80-111-108-111-114-110-111-111-107-,7/23/2015 21:26,2744215,1333008,10/10/2018 17:37,TRUE,10/10/2018 17:50,,10/10/2018 17:48,Suspicious Activity,1,0,0,1,24.8,5,tailgating in [PERSON] parking lot,Suspicious Activity,1333108,0,0,5,,,,
HigherEd,112-82-00-32-67-101-109-00-97-32-97-,112-82-00-32-67-101-109-00-97-32-97-,10/19/2016 16:26,2977786,1333154,10/10/2018 18:55,TRUE,10/10/2018 19:06,,10/10/2018 18:57,Emergency Message,1,0,0,0,34.75,12,Hi could someone please give me a ride back to [PERSON]? I'm currently in the D lot,Emergency Message,1333254,0,0,12,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,64240,1333160,10/10/2018 18:58,TRUE,10/10/2018 19:02,,10/10/2018 18:58,Emergency Message,1,0,0,0,29.28571429,7,Seizure at cal #rd floor,Emergency Message,1333260,0,0,7,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,542758,1333231,10/10/2018 19:36,TRUE,10/10/2018 19:40,,10/10/2018 19:37,Drugs/Alcohol,1,0,0,1,40.25,4,"Extremely strong marijuana smell on #rd floor [PERSON] side, coming from room ###",Drugs/Alcohol,1333331,0,0,4,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-00-32-45-116-85-00-83-32-32-,4/3/2014 18:30,321972,1333294,10/10/2018 20:04,TRUE,10/10/2018 20:14,,10/10/2018 20:05,Suspicious Activity,1,0,0,1,53.07692308,13,Two homeless people asleep in [LOC] services building.,Suspicious Activity,1333394,0,0,13,,,,
HigherEd,97-66-00-67-111-00-114-00-101-67-101-,97-66-00-67-111-00-114-00-101-67-101-,1/24/2018 21:00,2720083,1333448,10/10/2018 21:44,TRUE,10/10/2018 21:57,,10/10/2018 21:46,Suspicious Activity,1,0,0,1,130.125,8,"Male under ## named [PERSON] has been seen around campus gazebos lately. He has waved around an unregistered firearm before and tonight threatened a female student with violence at [ORG] in front of witnesses. He also used a lot of racial slurs. Allegedly he has a criminal record and has been to juvie. Description: #'#�?#'#�? thin mustache (peach fuzz) and [PERSON], white or Latino",Suspicious Activity,1333548,0,0,8,,,,
